TRIM28,SETDB1
TRIM28,SIN3A
TRIM28,SMAD2
TRIM28,STAT1
TRIM28,STAT3
TRIM28,STAT4
TRIM28,STAT6
TRIM28,TP73
TRIM28,ZNF8
TRIM28,ARNT
TRIM28,CCDC6
TRIM28,HIF1A
TRIM28,NKX2-1
TRIM28,PPARG
TRIM28,REST
TRIM28,SIRT6
TRIM28,TFE3
TRIM28,TOPORS
TRIM28,TWIST1
TRIM28,ZNF354C
VDR,CEBPA
VDR,FOS
VDR,FOXO3
VDR,FOXO4
VDR,HMGN3
VDR,HNF4A
VDR,JUN
VDR,MEOX2
VDR,NFKB2
VDR,NR1H2
VDR,NR2E3
VDR,RUNX1
VDR,RXRB
VDR,RXRG
VDR,SMAD3
VDR,STAT1
VDR,ZBTB16
VDR,MXD1
VDR,POU1F1
VDR,POU2F1
VDR,PPARG
VDR,RUNX3
ESR2,ARHGEF12
ESR2,ARID3A
ESR2,ARID5A
ESR2,ARID5B
ESR2,ARNT
ESR2,BBX
ESR2,BPTF
ESR2,CCNT2
ESR2,CHD2
ESR2,CREB3L4
ESR2,CREB5
ESR2,CUX1
ESR2,ELF2
ESR2,ESRRB
ESR2,ETV6
ESR2,FOXJ2
ESR2,FOXJ3
ESR2,FOXK1
ESR2,FOXO3
ESR2,FOXP1
ESR2,FOXP4
ESR2,GABPA
ESR2,GRHL2
ESR2,GZF1
ESR2,HDAC2
ESR2,HLTF
ESR2,KLF5
ESR2,LMX1B
ESR2,MEOX2
ESR2,MGA
ESR2,MLXIPL
ESR2,MTF1
ESR2,NFATC3
ESR2,NFIB
ESR2,NFIC
ESR2,NFIX
ESR2,NFKB2
ESR2,NKX2-3
ESR2,NR2F2
ESR2,NR2F6
ESR2,PATZ1
ESR2,PBX1
ESR2,PKNOX1
ESR2,RAD21
ESR2,RBPJ
ESR2,RFX1
ESR2,SIN3A
ESR2,SIX4
ESR2,SOX13
ESR2,SP1
ESR2,SP100
ESR2,SP3
ESR2,SPDEF
ESR2,STAT1
ESR2,STAT2
ESR2,STAT3
ESR2,TFAP2B
ESR2,TGIF1
ESR2,USF1
ESR2,USF2
ESR2,ZBTB7A
ESR2,ZBTB7B
ESR2,ZNF281
ESR2,ZNF652
ESR2,ZNF740
ESR2,HOXA1
ESR2,MYOD1
ESR2,STAT5A
HIF1A,AHR
HIF1A,AR
HIF1A,ARNT
HIF1A,ARNTL
HIF1A,BCL2
HIF1A,CEBPA
HIF1A,CREB3L1
HIF1A,ESRRA
HIF1A,ESRRB
HIF1A,ESRRG
HIF1A,ETV4
HIF1A,FOS
HIF1A,FOXM1
HIF1A,GATA3
HIF1A,HNF4A
HIF1A,JUN
HIF1A,KLF6
HIF1A,MAFG
HIF1A,MAFK
HIF1A,NR4A1
HIF1A,RUNX1
HIF1A,RUNX2
HIF1A,RUNX3
HIF1A,SIN3A
HIF1A,SMAD3
HIF1A,SP1
HIF1A,STAT3
HIF1A,TEAD2
HIF1A,TWIST1
HIF1A,ARNT2
HIF1A,BHLHE41
HIF1A,E2F7
HIF1A,EPAS1
HIF1A,GLIS2
HIF1A,HDAC2
HIF1A,HMGA1
HIF1A,MAX
HIF1A,RORA
HIF1A,TP63
HIF1A,TP73
IRF7,MAFB
IRF7,SMAD2
IRF7,SMAD3
IRF7,SMAD4
NR2C2,AR
NR2C2,ATF1
NR2C2,CBX5
NR2C2,CDC5L
NR2C2,CHD2
NR2C2,GABPA
NR2C2,GATA2
NR2C2,GFI1B
NR2C2,GMEB2
NR2C2,HDAC2
NR2C2,HLTF
NR2C2,HNF4A
NR2C2,IKZF1
NR2C2,LIN54
NR2C2,NR2C1
NR2C2,PATZ1
NR2C2,RAD21
NR2C2,RREB1
NR2C2,RXRB
NR2C2,SP2
NR2C2,STAT1
NR2C2,STAT3
NR2C2,STAT5A
NR2C2,THAP11
NR2C2,TOX4
NR2C2,WT1
NR2C2,YY1
NR2C2,CEBPB
NR2C2,FOXL1
NR2C2,SOX2
MYOG,BHLHA15
MYOG,FIGLA
MYOG,HNF1A
MYOG,ID1
MYOG,ID4
MYOG,MEF2A
MYOG,SP1
MYOG,TCF12
MYOG,TCF3
MYOG,TCF4
MYOG,MEF2C
MYOG,SRF
ATF4,ATF2
ATF4,ATF3
ATF4,BATF
ATF4,BATF3
ATF4,CEBPA
ATF4,CEBPB
ATF4,CEBPE
ATF4,CEBPG
ATF4,DDIT3
ATF4,FOS
ATF4,FOSL1
ATF4,JDP2
ATF4,JUN
ATF4,JUNB
ATF4,MAF
ATF4,NFE2L2
ATF4,CREB3
ATF4,MAFB
ATF4,NFE2
SOX2,ALX4
SOX2,ARID3A
SOX2,ARID3B
SOX2,ARID5B
SOX2,BPTF
SOX2,CDX1
SOX2,CEBPB
SOX2,CLOCK
SOX2,CUX1
SOX2,ELF2
SOX2,ETV3
SOX2,ETV6
SOX2,FOXC1
SOX2,FOXK1
SOX2,FOXK2
SOX2,FOXP4
SOX2,GATA4
SOX2,GLI3
SOX2,GLIS3
SOX2,HDAC2
SOX2,HOXA5
SOX2,JUN
SOX2,JUND
SOX2,LIN54
SOX2,MECOM
SOX2,MEIS2
SOX2,NFIA
SOX2,NFIB
SOX2,NFIC
SOX2,NR2C1
SOX2,PATZ1
SOX2,PAX6
SOX2,PBX2
SOX2,POU2F1
SOX2,POU5F1
SOX2,RFX1
SOX2,RFX3
SOX2,RUNX1
SOX2,SIN3A
SOX2,SIX4
SOX2,SOX1
SOX2,SOX14
SOX2,SOX21
SOX2,SOX3
SOX2,SOX5
SOX2,SOX6
SOX2,SOX8
SOX2,SP2
SOX2,TBX2
SOX2,TBX3
SOX2,TCF12
SOX2,TCF3
SOX2,TCF7L2
SOX2,TEAD1
SOX2,TFAP2A
SOX2,TFAP4
SOX2,TP63
SOX2,TP73
SOX2,TWIST1
SOX2,ZBTB7A
SOX2,ZEB1
SOX2,ZNF281
SOX2,CBX5
SOX2,NANOG
SOX2,PITX1
TP63,ARHGEF12
TP63,ATF3
TP63,CEBPB
TP63,ETV4
TP63,FOXK1
TP63,FOXK2
TP63,HDAC2
TP63,HSF4
TP63,IRX3
TP63,KLF5
TP63,KLF8
TP63,MNT
TP63,NFIL3
TP63,NFYA
TP63,SETDB1
TP63,SIX4
TP63,SMAD4
TP63,SPDEF
TP63,TBX20
TP63,TEAD1
TP63,TP73
TP63,EMX1
TP63,PITX1
TP63,TCF4
EMX1,ALX4
EMX1,HOXA10
EMX1,PRDM4
EMX1,ELK1
HOXC9,HOXC13
HOXC9,HOXD1
HOXC9,HOXD9
HOXC9,IRF9
